goldLabel	predictedLabel	a	e	i	o	u
i	i	0.023619879352455932	0.059486688993331885	0.5838652473855398	0.1308048418325355	0.2022233424361369
i	i	0.00031926189541910935	0.10930868713407099	0.8417170459050894	0.0013265180990972751	0.0473284869663232
i	i	0.001143976346156005	0.017546683296720867	0.6532188848217796	0.023902999954999428	0.30418745558034405
i	u	0.020283687763971416	0.06377399601005627	0.24186359555935236	0.07758805423946141	0.5964906664271585
i	i	7.288459109559757e-05	0.03696784924988097	0.8856479025383464	0.0006897662062868992	0.07662159741439016
i	i	0.00015619887964693805	0.10494254977723368	0.8819598088636557	0.0006150365888348845	0.012326405890628911
i	i	2.7417745976555174e-05	0.023910316696380003	0.9567620360272886	0.0016580730989278953	0.017642156431427143
i	i	9.253938517940707e-06	0.005069919998835501	0.9925868458688725	0.00017299321081502492	0.002160986982959035
a	a	0.9995040367545067	0.0001439413276130052	4.137360214125107e-06	0.00031759083904445026	3.0293718621692463e-05
a	a	0.5925278105254145	0.3924356211015916	0.013787975102196398	0.0007115036589262195	0.0005370896118713606
a	e	0.1546988261500239	0.5989813181065358	0.18465933863742567	0.012373125239707067	0.049287391866307546
a	a	0.8704486630679538	0.04711347067231584	0.0024184793553532935	0.0676920468352376	0.012327340069139438
a	u	0.24950573916635715	0.020561130609656236	0.005067298085935701	0.15901509964133992	0.565850732496711
a	a	0.7487372314161032	0.20247365627935807	0.025783033063647518	0.008928380582100203	0.014077698658791106
a	u	0.00035564956998510836	1.5619604838698573e-05	5.375394014400308e-06	0.08054616521277422	0.9190771902183876
a	a	0.7542467195041507	0.12547609963883405	0.01095852036102814	0.06458965180380755	0.044729008692179585
a	i	0.2180759471689963	0.2013405904988667	0.2760219096860736	0.258129329059598	0.04643222358646534
a	a	0.9987451452980871	0.0006820815099843456	5.2095931473475045e-06	0.0005648518255552225	2.7117732260258426e-06
a	o	0.3458296480576316	0.012083057502518976	0.007855221778116508	0.5947503685466734	0.03948170411505935
a	u	0.15625233897291124	0.16703746079464343	0.0408531315471327	0.13212323506933124	0.5037338336159815
a	u	0.043653912577172486	0.06601896145867418	0.09502139777247764	0.1279990134666835	0.667306714724992
a	a	0.48347872846012785	0.12107951765021072	0.01334915081351561	0.1492887109844381	0.23280389209170757
a	a	0.9996294727868533	7.511732507999014e-05	2.0481285371103104e-06	0.0002898778935046161	3.4838660249496046e-06
a	e	0.23541630800161345	0.39094991504446186	0.29910358281034805	0.02891968329432032	0.04561051084925637
a	a	0.9291128855856912	0.006752929138530475	0.0016675199673390876	0.05022653424018681	0.012240131068252546
a	a	0.27299729316393095	0.17884144502128999	0.2284570233845599	0.20009863583848594	0.11960560259173315
a	i	0.014256529871813386	0.2580899214545208	0.36025677597418243	0.02742777846801535	0.33996899423146804
a	a	0.5093620510730985	0.14313095097191653	0.015611739884567134	0.23001831439315276	0.10187694367726507
a	e	0.033615030378404555	0.5963390554701378	0.17474367422742124	0.021175783380201534	0.17412645654383496
a	a	0.9523090454026587	0.00472120867878092	0.0004103058935711396	0.035544892254039014	0.007014547770950333
a	o	0.3276369807538943	0.0866057275553113	0.13090299997184038	0.39746478794877227	0.05738950377018184
a	a	0.966410664598983	0.023236273290741082	0.0013182847648774566	0.005960441625840603	0.003074335719557991
a	a	0.9860223242827103	0.011043110416526404	0.00105301971870911	0.0016283390663219312	0.00025320651573233495
a	a	0.6869717932823952	0.03197653965459546	0.0054118684083191365	0.09652957096446202	0.17911022769022825
a	a	0.9758061979419237	0.0014116331228059419	0.00022921691283951177	0.01999746998105972	0.002555482041371145
a	o	0.28127247178522885	0.002153553832203074	0.00036773449313442786	0.5460085305308618	0.17019770935857176
a	u	0.05557002478470612	0.07113977598879921	0.028571099164973864	0.1324516050595865	0.7122674950019343
a	a	0.9999441611449781	1.5187057207047417e-05	3.631500770501349e-07	4.0039341253557355e-05	2.4930648432843534e-07
a	a	0.6891552843842432	0.018578010865036586	0.0025645915142093025	0.19567229681887177	0.09402981641763912
a	u	0.0024240221043981794	0.00562596910952693	0.0024120387015123964	0.035465593414009663	0.9540723766705528
a	a	0.8411609123581941	0.11904533802184832	0.006684182583426347	0.014077491789491239	0.019032075247039978
a	a	0.41831133733441556	0.10427311461191714	0.020483138198755527	0.19622569191351444	0.2607067179413974
a	a	0.6918498119933816	0.06941858169796676	0.04490969066922786	0.16241299534766296	0.03140892029176081
a	u	0.04969455284709843	0.029072330137086926	0.007434855407084308	0.1274261030240218	0.7863721585847084
a	e	0.2461808307163448	0.4678723941099834	0.23913445111650833	0.011297568598511647	0.03551475545865185
a	a	0.998730545251357	0.0005812388232910391	1.9742846425822144e-05	0.0006537616828595458	1.4711396066558553e-05
a	a	0.9022815315216729	0.06678170443889224	0.002712350372874197	0.01957964333618857	0.00864477033037191
a	e	0.09006682555485587	0.6994221647980369	0.07368139835381231	0.03693543537126385	0.09989417592203105
a	a	0.996049579521391	0.0009367462486390778	3.310366371117719e-05	0.0029620705943331415	1.8499971925574277e-05
a	a	0.7836615100788275	0.05444436745004547	0.02917338219244947	0.11552737895253032	0.01719336132614737
a	a	0.47348900876205985	0.24080162318322648	0.17992639993388976	0.08726990013285958	0.01851306798796433
a	a	0.8309960457327517	0.04294173977285051	0.012567038515778365	0.06450145421558551	0.04899372176303385
a	u	0.2196148260423604	0.06867196604588159	0.036417267588282176	0.1538286444094049	0.521467295914071
a	o	0.1961256807410815	0.007617167608664753	0.0008211327421026238	0.7352532815177399	0.060182737390411044
a	o	0.18928531456023373	0.13487120618864595	0.22301909186206548	0.3822373889267711	0.07058699846228383
a	a	0.9841555432141856	0.00581075237845037	0.0004319807211497055	0.008885198118673417	0.0007165255675409978
a	i	0.04499679557542112	0.20191718511131726	0.47626860222531625	0.13435646302768448	0.1424609540602609
a	a	0.7732846237185229	0.16896852767356724	0.016996913790979475	0.03221444977850061	0.008535485038429588
u	u	5.9535885372663285e-05	7.758426510553437e-06	9.042538162220035e-07	0.38402590641353995	0.6159058950207607
u	u	0.0002845408956547163	0.004375224983053058	0.028032109539839756	0.0355785780452231	0.9317295465362294
u	u	0.005235291363947599	0.0894638297553215	0.046675654151772494	0.03766969751456009	0.8209555272143982
u	u	0.0008487675294651175	0.0012245562699109908	0.0013838841597294666	0.06997727719523827	0.9265655148456562
u	u	4.853500338342761e-06	2.2205200486953883e-05	6.485491352382191e-05	0.012982943668851108	0.9869251427167998
u	u	0.007854678736780871	0.012381788697729268	0.013378955263305969	0.29923834286328255	0.6671462344389013
u	u	2.335706411302185e-06	1.04420183300374e-05	4.2039884550928095e-06	0.03356887913044155	0.966414139156362
u	u	0.003066267430740344	0.06074226545581543	0.0380357977429718	0.37030973985702387	0.5278459295134486
u	i	0.0002787385754206894	0.015140712239927863	0.7258429305952746	0.007631524823889337	0.2511060937654874
u	u	0.001598308791976699	0.014780053203468296	0.2644053914461488	0.04771221533619818	0.671504031222208
u	u	0.0032195222799268172	0.027631273961109752	0.021582091347133237	0.10074420629185718	0.846822906119973
u	u	0.00048400827965245155	0.003098891088218649	0.006760440052741796	0.03464154715186636	0.9550151134275207
u	u	0.0002692894282917206	0.006034266745723309	0.012279692862931547	0.022799526857006237	0.9586172241060472
u	u	0.0010197474719105836	0.02492900831600892	0.03005973254551271	0.07091190911444212	0.8730796025521257
u	u	0.0006232070602134319	0.0032842946258834858	0.01415107618225569	0.03748998090477224	0.9444514412268751
u	u	2.8216427350554282e-05	0.00024576763168254333	0.0011236936637795448	0.01046758309371043	0.9881347391834768
u	u	0.0021594957222656756	0.00968373306020778	0.036332448088415355	0.07515765200657401	0.8766666711225372
u	u	1.0818687597333414e-05	0.000873871886277123	0.007197054181731561	0.012322070086087277	0.9795961851583067
u	u	7.880455489621695e-05	0.0003819339286052051	0.0030361155429393448	0.017202350841068498	0.9793007951324907
u	u	0.00012149249396609952	0.0012787339011257409	0.006567457784816236	0.027489559399080255	0.9645427564210118
u	u	0.002951416667512902	0.006536633414688843	0.07404940213489623	0.07355139208061011	0.8429111557022919
u	u	1.2282803459727812e-05	8.383017650539651e-05	0.0004612372942842048	0.014710703061015752	0.984731946664735
u	i	0.0027645783891468733	0.07136484294445299	0.57077145008537	0.02413506026587581	0.3309640683151544
u	u	2.2075925577248113e-05	0.00018269296458691984	0.00033265354996949434	0.024100877843073888	0.9753616997167925
u	u	9.243780156842895e-05	0.0018156941997462038	0.0017416868550352068	0.03791158133322587	0.9584385998104242
u	u	0.0003033690541610713	0.00609055705406314	0.11565566381499867	0.015270665452296894	0.86267974462448
u	u	4.694134925234359e-05	8.41331942081537e-05	7.809214347822387e-05	0.026993887487729726	0.9727969458253316
u	u	1.8343223554810718e-05	0.001888947411466263	0.005835964102415184	0.0030400433958471464	0.9892167018667166
u	u	8.927428681897703e-05	0.0004847329321711989	0.00014188472011525565	0.017991805086026356	0.9812923029748682
u	u	0.0014454914042574	0.004230359036305788	0.00043217629902646206	0.03077392790617618	0.9631180453542342
u	u	0.00026502708907127204	0.0038487285210482493	0.00614745887023448	0.05448916153130106	0.9352496239883449
u	u	0.0009225528349184028	0.03393138778452782	0.1324568898482144	0.03877283699422766	0.7939163325381118
u	o	0.08324265435347962	0.08696319690088243	0.21139814184540104	0.433526639723269	0.18486936717696786
u	u	0.00036514345965950714	0.00011164389456406238	5.3601304654235566e-05	0.24300272602864267	0.7564668853124795
u	u	0.0008794417315285539	0.0032299822802729543	0.0031713271556145215	0.03746762655410472	0.9552516222784793
u	u	0.00026220187327736496	0.0019225694279498657	0.013564474488370837	0.02576423391300454	0.9584865202973974
u	u	0.00014933532734640956	0.005075992549660063	0.013078935266225151	0.03023751111602666	0.9514582257407419
u	u	0.00020615555195147494	0.0012173243024240013	0.01724042587917043	0.027544400922785657	0.9537916933436685
u	u	4.364623049402503e-06	0.00011762518581161761	0.00018417871898644426	0.011700488313415143	0.9879933431587375
u	u	0.0006926841662114615	0.003357777558688374	0.0019983490591714693	0.24031844889860388	0.753632740317325
u	u	0.0005097237662609302	0.0023516428776735317	0.003448874046847462	0.0418934234882702	0.9517963358209478
u	u	1.2835545872006056e-05	0.00022000422297329227	0.003247071170035326	0.007295436177817251	0.9892246528833023
u	u	0.005573992788935833	0.0021933145926010533	0.00030573698070127933	0.21017309183878224	0.7817538637989797
u	u	0.0009334005512783663	0.020601566203191903	0.004120270594827321	0.2556932962009017	0.7186514664498006
u	u	1.5223494064967579e-05	0.00040533736172941197	0.001572342902065879	0.011009548905534568	0.9869975473366053
u	u	3.4395443826850753e-06	6.52373197008909e-05	0.0010136261816052806	0.004043557665144371	0.9948741392891667
u	u	0.0001376576384037569	0.0036108665700660524	0.025730927386044305	0.028938565989333434	0.9415819824161523
u	u	0.0014425706512982146	0.0010833061218991254	7.921410080570767e-05	0.011677676633771691	0.9857172324922252
u	u	0.0005207306550196956	0.0033118862885057458	0.03171959621301304	0.03333970266947045	0.9311080841739913
u	u	0.002736215262519277	0.004003593315360498	0.0034331075201447223	0.0980565357951505	0.8917705481068249
o	u	0.001038171686118321	0.057173706787103255	0.04092610038812451	0.44171592480168936	0.45914609633696446
o	o	0.15559568192483572	0.011848102382501554	0.021612906167348848	0.6452395847071231	0.16570372481819073
o	o	0.08048639111611881	0.2390684715014904	0.00765799003411131	0.6156817744828489	0.05710537286543058
o	o	0.006583873816588178	0.0003175205735715455	4.9154702791511365e-05	0.5990216335356915	0.3940278173713574
o	u	0.0002276879740766143	0.0009853089894571038	5.035621327418053e-05	0.04561056206313249	0.9531260847600597
o	u	0.013749172614647608	0.027059074073170666	0.005891153342857177	0.46938659385875386	0.48391400611057056
o	u	0.020461045036446194	0.029679488210876077	0.15030980804710145	0.12190270135411513	0.6776469573514612
o	o	0.002031144101500251	0.0022288948969020244	0.0006469733364546569	0.6810075565375738	0.3140854311275691
o	u	0.0033189291687594743	0.022544095010901825	0.011545186138834077	0.301766837702256	0.6608249519792486
o	u	0.0021304326877768383	0.0002072147459960418	0.0004474772912838245	0.2966239030471605	0.7005909722277828
o	u	0.010215179113138757	0.0028760328494553916	0.0006237680812116907	0.4477540007407478	0.5385310192154463
o	u	0.0006829391723055033	0.0024631208855149227	0.009537013250353636	0.08744295210011109	0.8998739745917149
o	o	0.00613881005772854	1.5861989393140186e-06	6.065588443649555e-07	0.9802551696955658	0.01360382748892216
o	u	0.00030149023258096964	0.0013244749673606648	0.006520726727673731	0.021871687492361014	0.9699816205800235
o	o	0.01658371965749158	3.3490173904876806e-05	1.3164698787641276e-05	0.9776707031483568	0.005698922321459131
o	u	0.0035043579314484236	0.00661657766260545	0.0033131208533535832	0.1968733101430261	0.7896926334095665
o	u	0.005297151763442636	0.00017803969204015438	6.254018517377239e-05	0.4143377675653459	0.5801245007939976
o	u	0.071466206675306	0.008893849490446316	0.0003178512914738901	0.3878089827093201	0.5315131098334537
o	u	0.0014896106941862059	0.01420138865283646	0.007569436477016198	0.26484718222130066	0.7118923819546604
o	u	0.004295132039669107	0.005084653200874771	0.006483273367820056	0.21324475969753395	0.770892181694102
o	o	0.23175765100336485	0.02690157439064055	0.02224094020939468	0.6666383813881935	0.05246145300840623
o	o	0.197436447194156	0.01500109983426792	0.0015251838758390769	0.7742142027083643	0.011823066387372863
o	u	0.042718013655286866	0.00509339221093504	0.0003526512628003315	0.1739748138665701	0.7778611290044075
o	a	0.5976069034571682	0.008243955602271914	0.0017550380126734005	0.3641118526656659	0.02828225026222059
o	o	0.12769793245044259	0.007004628995545505	0.001066629095081048	0.6328387631685601	0.23139204629037075
o	o	0.19743756294946804	0.06853130448482968	0.08593803382560865	0.58253905099865	0.06555404774144359
o	o	0.13974274499731762	0.07854120598261927	0.009531548658689796	0.669370256507991	0.10281424385338236
o	u	0.0006211377825213562	0.0015331809033700837	0.0010852627389430036	0.0486626053753657	0.9480978131997998
o	u	0.021409216816501864	0.0283211446069501	0.07471925762601525	0.3584923371290191	0.5170580438215137
o	o	0.024252146308187002	0.0011793127565535954	0.0003714360559052547	0.8836103404109519	0.09058676446840229
o	o	0.060647533422144594	0.001054585056849113	0.000276302959697885	0.588140944727202	0.3498806338341065
o	u	0.013767093827635699	0.014095532160912833	0.0045212973763405	0.3341036989650016	0.6335123776701094
o	u	0.009517167346882691	0.015079470047386762	0.0597736257384139	0.2106883626296382	0.7049413742376784
o	o	0.2094050672779647	0.10692640655047364	0.11203140685012485	0.5064042377643031	0.06523288155713373
o	u	0.03396566711228802	0.04652197911146319	0.10714489539079544	0.2122707604520323	0.600096697933421
o	u	0.00042622769180703207	0.00015611718253626098	9.098447116104126e-05	0.15412182434340183	0.8452048463110938
o	u	0.00018404573633445272	0.000202187496930812	2.8282885234287967e-05	0.08929204491899627	0.9102934389625041
o	u	0.04728730070653424	0.0451722246110029	0.15553203671643537	0.3162097113736318	0.4357987265923957
o	u	0.0031773675635150115	6.89489873348931e-05	2.4495480011319702e-05	0.3550491561700167	0.6416800317991221
o	u	0.010851576606324943	0.01693582940255199	0.00542478214074852	0.35942129321522703	0.6073665186351476
o	o	0.1335093054685799	0.0027982222681700994	0.002256066839439269	0.746678042184075	0.11475836323973587
o	o	0.09086358360083595	0.08012265745813305	0.010031042949295167	0.6333560012309098	0.18562671476082607
o	u	0.03584541774790946	0.021475987727887984	0.00853221256131582	0.1986751131533889	0.7354712688094979
o	o	0.018909013718669564	0.0007220899578482346	0.00022285156510319152	0.5338696563959549	0.446276388362424
o	u	0.0006280312186412716	0.0006104091617568378	0.00040650599169606304	0.20162430256116184	0.7967307510667441
o	u	0.02740614363164104	0.030856617464972903	0.004983493220476825	0.07408602792443114	0.862667717758478
o	u	0.001805078165918349	0.021770206025464676	0.017357624602390556	0.05556830229154072	0.9034987889146857
o	i	0.13346202157977013	0.24623692115381524	0.505888480906392	0.0717476227228562	0.04266495363716649
o	o	0.03995741206550343	0.004231566889917153	0.0020631222107294084	0.47765673264802855	0.47609116618582153
o	u	0.00016945403278189437	0.0008732189821547028	0.0013400986673255413	0.04571470413850999	0.9519025241792279
e	i	0.0012405486568020712	0.030488510075462254	0.9282851039932585	0.006474514852083496	0.03351132242239373
e	e	0.011613866261671046	0.7907043446400261	0.16996469485449592	0.012193596833473099	0.015523497410333976
e	e	0.44010893221781583	0.5338016838361588	0.009657850293725062	0.012247657068156191	0.004183876584144026
e	e	0.034448640196601224	0.8344958755656475	0.10521313145403254	0.011653776925200324	0.014188575858518241
e	e	0.033182379599255976	0.8489237668997087	0.09002563833375757	0.011174331747588343	0.016693883419689526
e	i	0.001371061185973614	0.039966985807708154	0.8013173155298016	0.004942440308901998	0.15240219716761488
e	i	0.0007510332379330203	0.05504796794916796	0.9244237250071132	0.002760506288316766	0.017016767517469028
e	e	0.015108961730841728	0.7828398271667364	0.14981586970370664	0.01569691937569177	0.03653842202302344
e	e	0.004542795053738906	0.5030107670966414	0.4772411600193629	0.0030008548688306423	0.012204422961426093
e	i	0.0007955209580807843	0.07150609129247944	0.9215258823361342	0.0010671463862574756	0.005105359027048139
e	i	0.002929577471544166	0.24887499514841444	0.7404281023559778	0.0016801258680588635	0.0060871991560046594
e	i	0.0043051594918612456	0.2922936385360344	0.6834003981753095	0.003153962941531163	0.016846840855263685
e	i	0.0006314673511412409	0.048842571015143686	0.9285922705966758	0.0016979546605482994	0.02023573637649088
e	i	0.00017976936964179347	0.014322518472880453	0.8653082504321485	0.005086775196227577	0.11510268652910169
e	e	0.012993056070344013	0.8872853134698043	0.07071100258087168	0.01939498647850876	0.009615641400471164
e	i	0.0003623792781014422	0.027476429612817585	0.7182003390526435	0.007562050860798328	0.24639880119563928
e	i	0.010752197367069841	0.2032217070039247	0.697841794685469	0.016813583738935288	0.07137071720460116
e	i	0.0011754487431954621	0.17784168456699925	0.813334529088427	0.0018072142835248168	0.0058411233178533575
e	e	0.12265593637174628	0.6061938492793196	0.07796375274211374	0.026730562551737325	0.16645589905508315
e	i	0.08349898942948818	0.1544310088101754	0.5480995431007825	0.1714942225560864	0.042476236103467596
e	i	0.0006882307108672915	0.0846758095694694	0.868650538036201	0.0018909159604831227	0.044094505722979266
e	i	0.00031019167995461987	0.12379489838168868	0.8747293138741482	0.00016613433268999095	0.000999461731518455
e	i	0.0003212495342461183	0.0217781680958683	0.8797179793951213	0.003336903377073426	0.09484569959769094
e	i	0.0017922950689226874	0.19091295209897735	0.7904956790258068	0.0021434230378210542	0.014655650768472226
e	e	0.18999058810879188	0.7252556354318574	0.058277039428663226	0.00647897823813106	0.019997758792556386
e	a	0.7739199477280622	0.02486043384361725	0.0018703642365963	0.15996934488997347	0.039379909301750726
e	e	0.005676318301312418	0.6726230230678554	0.3099417037737478	0.002780853229195807	0.008978101627888618
e	i	0.0004879968421676642	0.04825388829787833	0.8433526941012794	0.008645316538919551	0.09926010421975498
e	i	0.0012010122797305603	0.09164288944323414	0.696221887168416	0.016179903727520567	0.19475430738109883
e	e	0.3900744502001474	0.5970667869877141	0.01225720848218938	0.00046253498129558815	0.00013901934865343522
e	e	0.033444750893379595	0.9547500633127235	0.009407456280460502	0.0021248969306957603	0.0002728325827405567
e	i	0.0017774314158306372	0.3912718391876225	0.5991139834527263	0.0023343952964705295	0.005502350647350235
e	i	0.012337515402917793	0.12201344369135679	0.7303801254625258	0.03208606630731088	0.1031828491358886
e	a	0.8433107971673999	0.046821067774075895	0.004073018983547684	0.058510802816149586	0.0472843132588269
e	u	0.007927995667974051	0.16156034668472574	0.17496266009297176	0.2809754424443882	0.37457355510994017
e	e	0.06160234424539696	0.8739188569078438	0.03741237201362481	0.016564525564549782	0.010501901268584747
e	e	0.015943355116964597	0.89395579011341	0.08851714328391304	0.0009237379209113315	0.0006599735648010079
e	e	0.28626136633669264	0.44996995909826504	0.04579115492950091	0.0459967233918807	0.17198079624366075
e	e	0.014628086351702232	0.8008516135490212	0.17627065629927333	0.004827301415430485	0.003422342384572883
e	e	0.004718789250844871	0.8099007907460586	0.15192931152030734	0.016577541912184628	0.01687356657060455
e	i	0.003797578004872986	0.19533408156388704	0.7446572504268497	0.003365426492104062	0.05284566351228631
e	e	0.014239599884274038	0.8943065955249484	0.072798325869332	0.0151901207005061	0.0034653580209394077
e	e	0.2184342851996633	0.6624088157427502	0.03574406064978935	0.03739248038366143	0.04602035802413567
e	e	0.0019079876856912597	0.7685411972386698	0.2295335581759669	1.6971452621815405e-05	2.854470502306414e-07
e	o	0.07701662705237411	0.06233123046239694	0.004211206939244982	0.7276374295178568	0.12880350602812712
e	o	0.29293970971689715	0.1007302424106965	0.007169135549909804	0.32250568272501084	0.27665522959748556
e	e	0.040243407954517564	0.9257240728110173	0.02506451714928592	0.008682703667370074	0.00028529841780912217
e	e	0.0187503090159276	0.8917796770816534	0.0850207085949635	0.0026721648077808703	0.0017771404996747295
e	i	0.00036153063139360585	0.22038751297741715	0.7720943438523798	0.0016052772935109733	0.005551335245298437
e	u	0.0030177297162441324	0.02059430353702044	0.03790769493099601	0.04006578318715942	0.8984144886285801
o	o	0.42392475102712046	0.024450873053058982	0.003313358805486201	0.5268467063868477	0.02146431072748664
o	o	0.03478350969153111	0.0008002185298502467	0.0005253187632042684	0.9435990994457838	0.020291853569630612
o	a	0.8788154526916885	0.011524732467565456	0.0005489791338494987	0.10120422973044901	0.007906605976447564
o	u	0.003975081709584499	0.005231664767373623	0.007634992908787391	0.4718051901680278	0.5113530704462268
o	a	0.6597706514322832	0.004020251968649321	0.001412808295880837	0.32093969991057764	0.013856588392608954
o	o	0.05328100954342921	0.010263678928902367	0.0017181014387577047	0.902481127153798	0.03225608293511275
o	o	0.13456023433000613	0.11966949022693918	0.0029693601289998545	0.7244565950890793	0.018344320224975577
o	u	0.0003457357836323025	0.0020891169137360658	0.010080747382632304	0.14681352927493296	0.8406708706450663
o	e	0.13904118177520075	0.5995887383144138	0.030169479113126074	0.19511882022991617	0.03608178056734325
o	o	0.015096902699831027	0.020823346997116382	0.007286181735033693	0.8247260328253732	0.1320675357426457
o	u	0.0015669396507169613	0.0072219312890963	0.006813204707921363	0.23394273290620743	0.7504551914460581
o	o	0.00023207808367482817	0.00033020535142090754	0.0012623952647800036	0.6848390012548481	0.31333632004527606
o	o	0.0017999935242609048	7.904767282413782e-06	5.219265209931665e-06	0.775361498697111	0.22282538374613572
o	o	0.07179405858793822	0.0007057850651786434	0.0003823621486507821	0.9166512833994089	0.010466510798823277
o	u	0.00014348898988946032	0.007517478233219126	0.0743536262566164	0.09272152162972773	0.8252638848905474
o	u	0.000555846868008564	0.00032206026475943214	0.00014425692624965542	0.4684553296533931	0.5305225062875893
o	o	0.1740934477809629	0.005662456473084331	0.0008923208946564451	0.7753766946735631	0.04397508017773334
o	e	0.07106135710329134	0.35378169702005474	0.04489987734788192	0.3034033925774255	0.2268536759513465
o	o	0.08366228134154673	0.10937805620432411	0.01834411609760242	0.6287480537584842	0.1598674925980424
o	o	0.27775366933644086	0.04647997740830625	0.04566736880287201	0.5695718089218827	0.06052717553049796
o	o	0.004858920437175674	4.202418107414496e-05	4.952478654236069e-05	0.9535210680145866	0.04152846258062119
o	u	0.0032863578019594122	0.004456362668729498	0.003014378639269666	0.2551705819153899	0.7340723189746515
o	o	0.06114251210281291	0.028657548393959415	0.00266103889843442	0.8456249425039444	0.06191395810084892
o	o	0.06726995115294962	0.002537812605877119	0.000933727381744274	0.9169229966179706	0.012335512241458345
o	o	0.05790516204456278	0.03454928456981411	0.00965052983403577	0.772879585774675	0.12501543777691226
o	e	0.07897627231326491	0.7570439179122472	0.03162097131708495	0.07917971628913326	0.05317912216826977
